no,front_color,back_color,path,text_front
200102575,갈색,,./image/200102575,SI C
200402583,연두,연두,./image/200402583,Exicam 7.5mg
200402585,연두,,./image/200402585,SI A
200202150,노랑,,./image/200202150,THI
198401033,빨강,빨강,./image/198401033,Y.P. DANAZOL
200001496,빨강,,./image/200001496,분할선
200001509,파랑,하양,./image/200001509,Bradexin Bradexin
200001515,하양,,./image/200001515,C분할선C
200402912,초록,노랑,./image/200402912,YPP EDL
200402915,하양,,./image/200402915,Y50
200502469,하양,,./image/200502469,Y70
200502470,노랑,,./image/200502470,YPY
200711307,검정,,./image/200711307,아이굿
199202054,갈색,,./image/199202054,SILSLM35
200002989,갈색,"갈색, 옅은",./image/200002989,SI ADM3
198500605,하양,,./image/198500605,P분할선T
200201007,주황,,./image/200201007,NJT
200300972,주황,,./image/200300972,OC
200600521,하양,,./image/200600521,C50
199502156,분홍,,./image/199502156,YPH
201309882,노랑,,./image/201309882,V분할선N
201309883,하양,,./image/201309883,LC1
200700635,분홍,,./image/200700635,ZMR
200300098,주황,,./image/200300098,L-Cys
200200172,파랑,,./image/200200172,Penzal·S
198400057,노랑,,./image/198400057,ZT
198300941,주황,,./image/198300941,YPT
200100049,하양,,./image/200100049,HT
200100053,파랑,,./image/200100053,HTC
201307960,노랑,,./image/201307960,RY
199102384,하양,,./image/199102384,SNS
199102392,노랑,,./image/199102392,PD
199102393,하양,,./image/199102393,CIP분할선250
199400073,하양,,./image/199400073,HTV
200100063,노랑,,./image/200100063,HTAL
200300085,하양,,./image/200300085,Mc
199302546,하양,,./image/199302546,YCN
199302553,노랑,,./image/199302553,YP
199400589,하양,하양,./image/199400589,CTC CTC
199400075,회색,빨강,./image/199400075,HT SRM
199900054,빨강,노랑,./image/199900054,GLUCON GLUCON
200102577,하양,,./image/200102577,ACEPIN분할선325
200402602,초록,,./image/200402602,SI분할선SI
200410955,하양,,./image/200410955,SIE
198200576,주황,주황,./image/198200576,tres-orix FORTE
198901917,초록,갈색,./image/198901917,TOLCILEN
197800388,하양,,./image/197800388,0.75
197400262,분홍,빨강,./image/197400262,SAMJIN TRESTAN
200808008,연두,,./image/200808008,카바간
199502140,갈색,갈색,./image/199502140,YPP RIVERTEN
199902912,보라,하양,./image/199902912,YPP MUCO
199902903,주황,"주황, 옅은",./image/199902903,DENTI-K DENTI-K
199903348,노랑,,./image/199903348,KR2
201307904,분홍,,./image/201307904,ET
197800389,분홍,,./image/197800389,B분할선N
197400345,노랑,,./image/197400345,TZ150
197800390,노랑,,./image/197800390,TZ-500
199902612,빨강,노랑,./image/199902612,GSM SINIL
199902613,연두,갈색,./image/199902613,SI NTE
199501957,하양,,./image/199501957,BDD
200400472,하양,,./image/200400472,SANKYO
199600094,파랑,하양,./image/199600094,HT CFR
200300953,갈색,갈색,./image/200300953,DENTAMIN DENTAMIN
200300956,노랑,,./image/200300956,HN
200401296,보라,하양,./image/200401296,CFL250 IYP
198500675,주황,,./image/198500675,FLT
199502167,분홍,,./image/199502167,YPO
201307719,하양,,./image/201307719,YY
200003011,초록,,./image/200003011,EASY
200807909,주황,,./image/200807909,Vexcon
200807945,분홍,,./image/200807945,EVC
200500545,하양,,./image/200500545,D.W
199500059,갈색,,./image/199500059,HIL
200200090,빨강,노랑,./image/200200090,HT GST
199300145,자주,노랑,./image/199300145,HT CTN
198701503,갈색,,./image/198701503,YP
200000767,노랑,,./image/200000767,글리아티린
198701506,주황,,./image/198701506,YPO
199200169,노랑,,./image/199200169,HTCT
200300058,하양,하양,./image/200300058,HT CGC
200300059,하양,,./image/200300059,HT분할선F
199500061,하양,,./image/199500061,HT
200400067,갈색,,./image/200400067,HTT
200400068,갈색,,./image/200400068,HTRVT
200703283,분홍,,./image/200703283,
200807949,하양,,./image/200807949,마크
198802349,하양,,./image/198802349,YPCΛ
199502217,하양,,./image/199502217,YPH
200807962,하양,,./image/200807962,KL
199502144,하양,,./image/199502144,YPG
200202816,초록,연두,./image/200202816,심진 심진
200302241,초록,노랑,./image/200302241,소브딘 소브딘
200403398,파랑,하양,./image/200403398,비컴쿨 비컴쿨
196600012,분홍,,./image/196600012,BSS
199001971,연두,,./image/199001971,YPO
199602454,하양,,./image/199602454,YPT
199702814,빨강,,./image/199702814,YPF
202000161,하양,,./image/202000161,GX 마크
199702806,하양,,./image/199702806,YPB
199902620,하양,,./image/199902620,SIR
200002985,하양,,./image/200002985,T.S
199602065,하양,하양,./image/199602065,SUDO SUDOELB ELB
198801823,빨강,빨강,./image/198801823,MIGAPHEN MIGAPHEN
199604962,분홍,,./image/199604962,M·I----3
200410827,파랑,,./image/200410827,마크
200300051,초록,,./image/200300051,DK SBT
199806913,분홍,,./image/199806913,DK
199702881,노랑,,./image/199702881,GJPR
198701583,주황,,./image/198701583,LC 500
199602556,파랑,,./image/199602556,GJST
199002021,하양,,./image/199002021,TENOL  50
199602497,하양,,./image/199602497,hw
198300954,연두,,./image/198300954,hw
199102473,주황,,./image/199102473,hw63
199202329,주황,,./image/199202329,hw1
200403775,하양,,./image/200403775,Krs·AF
199402355,파랑,파랑,./image/199402355,H.Krs H.Krs
199402360,하양,,./image/199402360,HK K
199402362,하양,,./image/199402362,HK
199502847,주황,,./image/199502847,Krs·TM
199502848,노랑,,./image/199502848,Krs·Krs
199603105,갈색,하양,./image/199603105,Korus Korus
200608166,하양,,./image/200608166,TOM
200705819,하양,,./image/200705819,A1
199603129,하양,,./image/199603129,Krs.PS
197900123,노랑,,./image/197900123,KMD 분할선100
199500043,하양,,./image/199500043,마크
200600860,하양,,./image/200600860,URO분할선K10
198802395,하양,,./image/198802395,GQF
200402643,하양,,./image/200402643,H분할선M
200402645,하양,,./image/200402645,HMP
200402647,주황,주황,./image/200402647,HMP Dentacare
199102938,하양,,./image/199102938,Krs·AA
199303262,분홍,,./image/199303262,Korus
199303262,노랑,,./image/199303262,Korus
199303262,파랑,,./image/199303262,Korus
199402371,파랑,,./image/199402371,Korus
199402372,빨강,빨강,./image/199402372,Korus Korus
199603130,주황,연두,./image/199603130,씨씨콤
200403776,노랑,,./image/200403776,HK분할선NT
200102582,검정,,./image/200102582,FT-HRQ
200604197,노랑,,./image/200604197,TOPIKJ
199907080,분홍,,./image/199907080,마크
199907081,노랑,,./image/199907081,마크
199907082,하양,,./image/199907082,마크
199907083,하양,,./image/199907083,마크
200500499,노랑,,./image/200500499,DNZ
200600101,하양,하양,./image/200600101,마크 GBP100
200605364,하양,,./image/200605364,WU
200102887,하양,,./image/200102887,RV
199402352,하양,,./image/199402352,Krs·Krs
199402353,하양,,./image/199402353,Krs
199603102,노랑,,./image/199603102,마크
200402649,남색,하양,./image/200402649,MM DOX200
198700294,갈색,,./image/198700294,KJ TG
199703384,하양,,./image/199703384,HK CS
200402949,초록,,./image/200402949,hw분할선hw
200603879,하양,,./image/200603879,S405500
200606186,하양,,./image/200606186,S405750
199902730,하양,,./image/199902730,ASEC
199802439,파랑,,./image/199802439,LVT20
200102615,노랑,,./image/200102615,HMP
200402671,하양,,./image/200402671,HM
200604291,갈색,,./image/200604291,HMP
200604292,주황,,./image/200604292,FT-LSC
200512242,하양,하양,./image/200512242,Hanmi 100
200608162,갈색,,./image/200608162,ROGA Q10
200608165,갈색,,./image/200608165,FT-HCN
200502026,하양,,./image/200502026,SDP
199702839,주황,,./image/199702839,hw25
199702840,하양,,./image/199702840,hw41
199702842,하양,,./image/199702842,hw21
199702844,파랑,,./image/199702844,hw37
198701536,주황,,./image/198701536,hw61
199102477,하양,,./image/199102477,hw37
199702846,하양,,./image/199702846,hw분할선7
200009026,분홍,,./image/200009026,AEI
200009027,분홍,,./image/200009027,AEH
200403777,노랑,,./image/200403777,Korus
199202901,주황,하양,./image/199202901,H.Krs.DDB
200403778,하양,,./image/200403778,HK·LS
199702232,남색,하양,./image/199702232,SUDO SUDOCFC  CFC
200402672,하양,,./image/200402672,HM800
200202030,하양,,./image/200202030,SD
200301683,초록,노랑,./image/200301683,SUDO RXL
200502029,하양,,./image/200502029,SDP
200502030,하양,하양,./image/200502030,SUDO N100
200600445,하양,,./image/200600445,SD
200512150,분홍,,./image/200512150,C분할선O
198200676,주황,,./image/198200676,SZ
199903116,노랑,노랑,./image/199903116,GUJU BO170
199802794,노랑,,./image/199802794,hw31
199802795,하양,,./image/199802795,hw22
200600658,갈색,,./image/200600658,리버텍트
200410908,하양,,./image/200410908,Krs TP
200301667,초록,연두,./image/200301667,SUDO SUDOLPW  LPW
200402464,초록,,./image/200402464,S분할선D
200402467,하양,,./image/200402467,SD
200402469,하양,하양,./image/200402469,SUDO SUDOLPZ  LPZ
200608168,하양,,./image/200608168,RT
200702965,하양,,./image/200702965,MP5
200702969,하양,,./image/200702969,hw6
198100102,노랑,,./image/198100102,KMD분할선200
198900411,"노랑, 투명",,./image/198900411,KIP
197500097,갈색,,./image/197500097,S35
197500098,주황,,./image/197500098,S70
200400062,하양,,./image/200400062,마크
200100437,노랑,,./image/200100437,AZ
200302073,하양,,./image/200302073,GJT
200500385,하양,"분홍, 투명",./image/200500385,KJ ITR
199502825,주황,,./image/199502825,Krs.OC
199502828,파랑,,./image/199502828,HK CT
199502829,하양,,./image/199502829,Krs·MF500
199502832,하양,,./image/199502832,Krs·FM20
200711477,주황,,./image/200711477,G500
199703357,주황,,./image/199703357,HKIP
198700365,갈색,,./image/198700365,LD
198700366,갈색,,./image/198700366,LODINE
200400402,회색,하양,./image/200400402,KUHNIL ACP
199802774,빨강,파랑,./image/199802774,hw DCL   100
200300167,파랑,파랑,./image/200300167,YUYU LCC     250
200200229,하양,,./image/200200229,YU분할선YU
199201972,하양,,./image/199201972,SD
199802219,보라,하양,./image/199802219,SUDO SUDO TDN  TDN
200301833,초록,노랑,./image/200301833,HMP ERD
199803654,하양,,./image/199803654,HK LH
200402952,하양,,./image/200402952,hw75
199906977,노랑,,./image/199906977,379
199906977,분홍,,./image/199906977,379
199802228,하양,,./image/199802228,S분할선D
198000412,하양,,./image/198000412,S분할선D
200402661,갈색,,./image/200402661,FT-PCS
200202205,주황,,./image/200202205,HMP
200202987,연두,,./image/200202987,Korus
200202988,분홍,,./image/200202988,HK
200002760,하양,,./image/200002760,KD
199802095,하양,,./image/199802095,LZT
199902271,파랑,노랑,./image/199902271,경동 ACE
200502490,분홍,,./image/200502490,hw분할선5
200600524,노랑,,./image/200600524,hw83
200600527,하양,,./image/200600527,hw13
199200407,하양,,./image/199200407,마크
200102334,초록,,./image/200102334,SD
200002841,하양,,./image/200002841,SD
199702233,초록,연두,./image/199702233,SUDO   SUDO CFR250 CFR250
200003116,"갈색, 투명",,./image/200003116,SLM140
200502213,분홍,,./image/200502213,H분할선M
199900330,하양,,./image/199900330,KJ V-C
200402472,주황,,./image/200402472,SD
200703964,하양,,./image/200703964,HNK
199501790,파랑,,./image/199501790,S분할선D
199502248,갈색,,./image/199502248,MBCELL
199202403,갈색,,./image/199202403,HEPATM
199401743,하양,,./image/199401743,hw35
199401749,하양,,./image/199401749,hw24
200403772,갈색,분홍,./image/200403772,Krs Krs
200402483,노랑,노랑,./image/200402483,SUDO　SUDONLS　 NLS
200502041,연두,하양,./image/200502041,클리젠DS 10억생균
200402485,초록,,./image/200402485,SD분할선GLP
200502050,주황,,./image/200502050,SD WE
200502054,하양,,./image/200502054,SD
199802236,노랑,노랑,./image/199802236,SUDO SUDOPRN  PRN
200608169,갈색,,./image/200608169,HMC 13
199302198,파랑,,./image/199302198,SD
198500280,초록,노랑,./image/198500280,마크 EXOPEN
199600074,파랑,,./image/199600074,275
199302663,하양,,./image/199302663,GV200
198902157,하양,,./image/198902157,GV
200704316,하양,,./image/200704316,IH
199502835,하양,,./image/199502835,H.Krs
199502838,노랑,,./image/199502838,Korus
199502840,파랑,"파랑, 옅은",./image/199502840,Krs Krs
200502058,연두,연두,./image/200502058,SUDO SUDOMLC  MLC
200502062,노랑,,./image/200502062,SDL10
198901708,초록,연두,./image/198901708,SUDO SUDO SBI  SBI
200100046,초록,초록,./image/200100046,동국 덴타클린
200100048,분홍,,./image/200100048,DK
200500488,하양,,./image/200500488,PU
200500489,하양,,./image/200500489,CPC
198400139,파랑,하양,./image/198400139,마크 마크
200003651,하양,,./image/200003651,V-C
198902158,노랑,,./image/198902158,DTS
200102883,하양,,./image/200102883,GJSS
200502202,갈색,,./image/200502202,FT-DST
199502843,초록,노랑,./image/199502843,Korus Korus
199703379,하양,,./image/199703379,Korus
199402367,하양,,./image/199402367,Korus
199002729,하양,,./image/199002729,D분할선P
200500493,하양,,./image/200500493,L분할선K
200500494,분홍,,./image/200500494,CLP
200209806,분홍,,./image/200209806,379
200301834,분홍,,./image/200301834,HMP
200003115,하양,,./image/200003115,HMT
199500305,파랑,,./image/199500305,KJ분할선AC
199002730,분홍,,./image/199002730,1
200610866,노랑,,./image/200610866,DP
200702870,노랑,,./image/200702870,SP40
199401753,파랑,하양,./image/199401753,hw NRK   200
199401754,하양,,./image/199401754,hw38
200209807,하양,,./image/200209807,379
200209807,회색,,./image/200209807,379
200704013,연두,,./image/200704013,KK
199702230,주황,노랑,./image/199702230,SUDO   SUDO CFR500 CFR500
200301836,주황,,./image/200301836,HM
199702238,빨강,하양,./image/199702238,SUDO GRC
200502065,하양,,./image/200502065,SD
200512199,하양,,./image/200512199,SD분할선CM
200502215,하양,,./image/200502215,HM250
200502216,하양,,./image/200502216,DXL 4
200402674,주황,하양,./image/200402674,Hanmi 0.2
200402675,초록,노랑,./image/200402675,HMP MLX15
201004243,하양,,./image/201004243,K.D
199800450,노랑,노랑,./image/199800450,AXADIN AXADIN150mg  150mg
198902802,파랑,,./image/198902802,ZOLMIN
199304454,하양,,./image/199304454,명인CRO
199602467,하양,,./image/199602467,hw04
199202326,노랑,,./image/199202326,hw39
199504241,주황,,./image/199504241,AFG
200600483,초록,,./image/200600483,HM-SU
197700049,하양,,./image/197700049,마크
200200395,연두,연두,./image/200200395,베라드 SHINHWA
200600119,노랑,,./image/200600119,YHAF
199704622,하양,,./image/199704622,H분할선N
197500135,갈색,노랑,./image/197500135,YH KMX   250
200605369,"갈색, 투명",,./image/200605369,HEPATECH
200005070,노랑,,./image/200005070,K분할선K
200110053,하양,,./image/200110053,LENIPRIL   5
200100264,분홍,,./image/200100264,LENIPRIL 10
200110059,초록,노랑,./image/200110059,마크 CFC
199100258,빨강,노랑,./image/199100258,CWP AM500
